,class
37658,0
3369,0
2822,1
35849,1
21374,0
42174,1
23607,0
45122,0
22749,1
22970,1
43240,0
26705,1
42998,0
21064,0
16437,0
19213,0
13627,1
25800,0
44902,0
9031,0
24704,0
35075,0
7449,1
39918,0
26397,0
42255,0
41349,0
17992,0
38654,0
34645,1
44252,0
38114,1
43000,0
33340,0
45823,0
48337,0
41721,0
25404,1
21750,0
187,0
113,0
38186,0
24402,1
23889,0
11273,0
31882,1
31199,0
43814,0
33170,0
21827,0
34739,1
39742,0
35402,1
45161,1
18044,0
3387,0
4106,0
222,0
14960,0
18810,1
6430,0
2704,0
43955,0
38557,1
18788,0
16756,0
18905,1
31411,0
17436,0
35943,0
7098,0
19363,0
29934,0
42666,0
34326,0
30881,0
33679,0
2265,0
38502,0
41635,0
44126,0
16332,0
48101,0
34507,0
6061,1
36210,0
27593,0
5029,0
14786,0
34283,0
26088,0
11343,0
23991,0
7196,0
46761,0
29643,0
11059,0
8371,0
14532,0
12058,0
4389,0
36538,1
16874,1
10884,0
29217,0
20352,0
28293,1
20160,1
22217,1
3225,0
25633,1
9415,0
40221,0
4701,1
36697,0
20265,0
39401,0
7735,0
3320,0
29243,1
9563,0
28397,0
14984,0
22065,0
16486,0
29968,0
40177,1
17796,0
18839,0
40500,0
7980,0
24638,0
13279,0
34867,1
43206,0
3955,0
17258,1
5000,1
25525,1
45443,0
36555,0
30015,0
32989,0
19205,0
12645,0
13367,0
46392,1
1450,1
723,0
19770,1
4800,0
36289,1
26013,0
19602,1
34598,0
32696,0
21694,0
29600,0
48326,0
14711,0
23420,0
7360,0
12694,0
26214,0
30,1
18862,0
23317,0
18066,1
43556,0
16683,1
25986,0
28053,0
14584,1
45134,0
38002,0
34249,1
4204,0
15729,1
39235,0
14170,0
551,0
31162,0
29698,0
33147,0
16886,0
43792,0
30797,0
45022,0
12947,1
42683,0
19036,0
45776,0
31210,1
22320,0
13697,0
18502,0
4276,0
18110,0
16322,0
19440,1
29427,0
15604,0
33592,0
25004,0
2100,0
34317,0
41368,1
36023,0
12474,1
43806,1
151,0
20886,0
15852,0
19228,0
11708,0
8431,0
36757,0
19389,1
47454,0
14966,0
9766,0
17475,0
29984,0
33366,1
16910,1
5657,0
4318,1
4363,0
37599,0
13818,0
30279,0
38225,0
39849,1
21306,0
42421,0
34736,1
21322,0
47617,0
40726,0
34607,0
29982,0
41364,0
2763,0
41847,0
41281,0
41696,0
27701,0
27527,1
6805,0
30147,0
624,0
2859,0
33500,0
44832,1
22706,0
47798,0
4066,0
42832,1
26647,1
38563,1
46878,0
47142,0
81,0
22159,0
13050,1
12914,0
42455,0
18173,0
21406,0
38692,0
8827,1
39520,0
9316,0
13413,1
112,1
25250,0
41856,1
7049,0
28491,1
1737,0
11515,0
44481,0
21146,1
33551,0
15917,1
14243,0
29584,1
7443,0
42982,0
45568,0
2978,1
9912,1
46331,0
2621,1
14052,1
11958,1
45087,0
18645,0
41322,0
47572,0
11225,0
23618,1
37800,0
918,1
44708,0
445,1
35657,0
44822,0
31055,1
25498,1
27855,0
22762,0
2324,1
10129,0
35117,0
28906,0
7128,0
38962,0
45115,0
13549,0
43612,1
11307,0
7932,0
25557,0
39508,0
47465,0
39426,0
46353,1
46725,0
34034,0
26198,0
27998,1
14600,0
4509,0
18996,0
37696,0
14538,0
48296,0
17256,0
47748,0
37600,0
13386,1
17811,0
2979,0
18921,0
7650,1
13404,1
12497,0
23912,0
15242,0
2707,0
28273,0
37059,0
45157,0
38344,1
26991,0
33439,0
28802,0
33064,0
38176,0
5521,0
40174,0
3719,0
15629,1
25360,1
38346,0
29364,0
15053,0
13483,0
1467,0
20738,0
44925,0
35340,0
41893,0
12390,0
15533,0
44232,1
1270,1
34756,0
34017,1
35931,1
46067,1
45021,1
31229,1
32777,1
28131,1
9373,0
23032,1
21651,1
34515,1
5202,0
31207,0
24142,0
20061,0
16694,1
35737,0
34602,1
4765,0
5747,0
10659,0
43733,0
17363,0
8202,0
39882,0
38211,0
38135,0
36841,0
35456,0
32772,0
22405,1
6259,0
38623,0
5851,0
38488,0
4694,0
17774,1
35215,0
40124,0
10154,0
7349,1
35147,0
32478,0
6318,0
34624,0
14297,0
20697,0
37134,1
13520,0
30629,0
8702,0
5855,1
27332,0
42830,0
35581,0
35304,1
836,0
10352,0
23092,0
48807,0
2412,0
20863,0
6799,1
42857,1
12715,0
33621,1
23395,0
30394,0
26108,1
43533,0
44103,0
40927,0
18317,0
32323,0
29338,0
5916,0
35869,0
45155,0
13222,0
42825,0
32313,1
4827,0
29977,0
12969,0
14295,0
13807,0
32922,0
2349,0
19375,0
33036,0
15724,0
11919,0
10180,0
21086,1
45576,0
5356,1
20402,1
17738,0
6520,0
18618,0
24648,1
42237,0
30156,0
32715,0
4921,1
16833,0
31838,0
23517,0
43908,0
8452,1
11158,0
12568,0
22752,0
15266,0
28099,0
32623,1
38966,0
12629,1
24771,1
8112,0
1397,0
40559,0
39400,0
41268,0
40406,1
47199,1
37562,1
33653,0
37226,0
42643,0
1951,0
11338,0
27734,1
25254,1
5300,0
43003,0
4717,0
2452,0
38133,0
36179,1
46783,0
3250,0
9568,1
44883,0
24105,1
29864,0
20968,0
29221,0
6042,0
41088,0
33021,1
33995,1
19547,0
21860,0
5866,1
47189,0
47949,0
36009,0
34955,0
10653,0
15356,0
24383,1
17910,0
198,0
757,0
21294,1
3660,0
44320,0
4423,1
38001,0
16967,0
31147,1
34214,0
18332,1
19159,0
33957,0
8402,0
31228,0
31082,0
28008,0
15318,0
26371,0
34746,0
41127,0
15584,1
38440,0
44107,0
12084,0
47552,1
22297,1
24026,1
11616,0
33512,0
41729,0
12562,0
6700,0
2976,1
7118,0
18799,0
48111,1
7965,0
2193,0
43188,0
17187,0
21428,0
43390,0
24533,1
9210,1
47908,0
4425,1
35214,0
1743,0
15949,0
2850,0
22807,0
28356,0
4853,0
28080,1
30188,0
31440,0
15834,1
1283,0
3794,0
17756,0
44628,0
46435,0
5039,0
46337,0
10346,1
12733,1
39665,1
24998,0
5342,0
35530,1
19055,1
48672,0
24302,1
12099,0
27504,0
14764,0
5566,0
13651,0
48709,0
27661,0
17461,1
38401,1
4958,0
4989,0
19384,0
46221,0
1969,0
6979,0
45292,1
14010,0
17322,0
2473,0
11088,1
36493,1
31574,0
26243,1
36057,0
34120,0
36111,0
23947,0
30126,0
44193,0
3454,0
489,0
4349,0
1788,0
5901,0
28887,1
1296,1
41666,0
22555,0
9439,1
25390,0
23779,1
25044,0
17146,0
33855,0
17978,0
46877,1
35629,1
16046,0
6393,1
10578,0
15489,0
33270,1
2095,0
40253,0
28277,0
1687,0
31318,1
4731,0
29850,0
26026,0
9807,0
1784,0
36705,0
10562,1
18537,0
984,1
2573,0
45702,1
24709,0
44751,1
27800,0
10742,1
4067,0
45615,0
1230,0
9137,0
11671,0
26446,0
38647,0
44807,0
28723,1
35181,0
40088,0
1057,1
26236,1
3543,1
4721,0
16869,1
20450,1
11076,0
47738,1
24961,0
23319,0
33638,0
43617,0
38857,0
20536,1
8111,0
12941,1
11415,0
21802,1
48383,1
48811,1
46425,0
3366,1
18164,0
38123,0
22978,1
33648,1
42048,0
42779,1
29753,0
5829,0
26844,0
34462,0
25747,0
20677,0
26090,0
27639,0
46317,1
11730,0
33631,0
27758,0
12479,0
18583,0
15281,0
39451,0
48590,0
43819,0
22289,1
31016,0
12185,0
17299,0
15075,0
43208,0
22627,0
17709,0
7063,0
27428,1
9913,0
16693,0
29395,1
47037,0
38131,0
9606,1
29485,1
44355,0
40640,0
7856,0
47286,0
36873,1
19071,0
3466,1
29568,1
44747,0
12458,1
890,1
26657,0
6168,1
47230,0
4858,0
35438,0
12704,0
48574,0
45646,0
44000,0
46624,1
10910,0
2233,1
3878,0
22090,0
46301,0
19601,0
27524,0
8968,0
44224,0
45485,0
39346,0
24658,1
3916,0
6122,0
25310,1
23662,0
33071,1
48631,0
30460,0
43222,0
5535,1
11462,0
30955,0
10314,0
48003,0
7353,0
25663,0
38299,0
26951,0
32520,0
998,0
36473,0
36064,0
42748,1
26239,0
4441,1
41964,0
39587,0
20376,0
24750,0
4440,0
10844,0
12687,1
14263,0
23276,0
39028,0
16648,0
45860,0
11726,0
38589,0
19674,0
47280,1
1602,0
28610,0
37108,0
8478,0
26297,0
29974,0
14065,1
40291,1
35260,0
43399,1
10807,1
28404,0
16124,0
28312,1
5401,0
44137,1
15780,0
25745,0
39984,0
2312,0
26803,0
38250,0
41846,0
19875,1
12340,0
44231,1
6681,0
42677,1
11011,0
14889,0
5928,0
5621,0
11351,1
25040,0
27319,0
3029,0
32258,0
44434,1
1409,1
16660,0
1693,0
19324,0
19910,0
35268,1
5015,0
2148,1
13828,0
4972,0
35980,1
2618,1
6578,0
27918,0
30911,0
18172,0
37997,0
43235,0
16715,0
20750,0
32828,0
15317,0
13115,0
3508,0
27026,0
21946,0
28648,0
20628,0
10366,0
14422,0
32103,0
37627,0
15085,0
36031,0
14927,0
10949,0
15444,0
42326,0
6653,0
6897,0
37194,0
9686,0
43184,1
433,0
30897,0
9423,0
40654,0
44369,1
6005,0
32265,0
15740,1
15756,0
31629,0
38390,0
45175,0
18286,0
29393,1
28253,0
20799,1
30218,0
47256,1
36237,0
40751,1
10602,0
34174,0
21155,1
20481,0
39757,0
47766,0
8768,1
13978,0
45267,0
39759,0
45003,0
19534,0
24354,0
20881,1
8530,0
45078,0
18452,0
1036,1
10168,0
27753,1
18325,0
25444,0
10511,0
14890,1
36429,0
2238,0
35800,0
44826,1
45718,0
37361,0
27942,0
26055,1
18937,0
19923,0
37064,0
20051,0
8246,0
42379,1
16868,0
16826,0
16478,1
16801,1
285,0
1293,0
23619,0
31405,0
25872,0
19869,0
27596,0
38959,0
29650,0
46602,0
3649,1
25207,0
37036,0
41011,0
31135,0
20297,0
25230,0
7950,1
31728,1
32077,0
38731,0
12400,1
27408,0
19181,1
36850,1
42662,0
38968,0
7786,0
16534,0
13116,1
43357,0
39163,1
41552,1
38637,0
9736,0
41931,0
40441,1
35228,1
22581,0
9013,0
1942,0
12720,1
14727,1
18855,1
41625,0
38970,0
29482,1
40847,0
10756,1
17842,0
37359,0
25679,0
3902,0
43355,0
48715,0
26672,0
34893,1
38564,0
9466,0
39725,0
18204,0
26168,0
20936,0
2118,0
48418,0
18958,0
46842,0
23376,0
20309,0
13694,0
28408,0
18230,1
39817,0
28109,0
17846,0
2582,0
9130,0
38660,0
648,0
37189,0
5168,0
25915,0
38984,1
18429,0
16698,0
34117,0
317,0
2949,0
47984,1
28482,1
18248,0
4565,1
10785,0
2966,1
238,0
182,1
8124,0
18758,0
1142,0
19672,0
15994,0
27389,0
32768,0
13436,0
20862,0
3007,0
33898,0
7083,0
38756,1
10989,0
19045,0
4799,0
43729,0
42579,0
20434,0
40191,0
6417,0
25080,0
5098,0
45793,0
26292,0
42951,0
33782,1
18791,0
39064,0
18478,0
13991,1
6443,1
1434,0
20375,0
5487,0
43478,0
24424,0
48806,0
35427,0
14447,1
47227,0
34555,1
14811,0
45013,1
21984,1
34242,0
33305,1
12267,1
47594,0
16560,1
10344,0
28090,1
29145,0
18012,0
22602,0
12125,1
584,1
36409,0
20706,0
38266,0
7044,0
10589,0
23708,0
17786,0
32270,0
10976,0
13736,1
24549,1
19032,0
3433,0
30025,0
23800,0
13241,0
24180,0
9278,0
46566,0
13506,1
37390,1
7745,0
1805,0
29254,1
32632,0
7895,0
10835,0
46254,0
42886,0
48347,0
26706,0
34748,0
6251,0
23587,0
21019,0
28965,0
18518,1
36328,1
16958,0
38947,0
17180,0
38681,0
6501,0
34248,0
7967,0
34502,0
13666,0
40359,0
27160,1
36312,0
41351,0
6279,1
11004,0
40801,0
1126,0
7502,0
47107,0
12396,0
40808,0
47117,0
33154,0
21881,1
9012,1
46912,0
9578,0
27038,1
23379,0
2632,0
17598,0
9591,0
9226,0
43830,0
8731,0
21505,1
44801,0
21777,0
30174,0
17523,0
16357,0
16727,0
7503,0
5694,0
10388,0
29267,1
13353,0
18395,0
31391,0
39396,0
3284,0
48289,0
25425,0
42537,0
1716,1
36656,0
36720,0
28731,1
7482,0
6565,1
12215,1
36672,1
15108,1
28197,1
18772,0
18047,0
23593,0
18980,0
44936,0
31747,1
34751,0
36398,0
12935,0
8609,0
3687,1
34264,0
20528,0
36392,0
1037,0
39201,0
5999,0
34427,1
35485,1
9981,1
7851,0
41211,0
3224,0
7298,1
7219,0
6179,0
8561,0
777,0
39068,0
41447,0
44124,1
39436,0
42936,0
31223,1
42994,0
15022,1
4466,1
30361,0
13842,1
8358,0
36330,0
5250,1
44965,0
1058,0
3018,0
43717,0
260,0
5437,1
39389,0
5959,0
30411,0
18054,0
28164,0
23997,1
346,1
28871,0
28334,0
23725,0
43526,1
34899,0
43930,0
16258,0
43524,0
4672,1
29566,0
29379,0
30026,0
31448,0
34263,0
5457,0
20002,1
34173,0
1633,0
34436,1
8929,0
40858,0
8600,1
41242,1
45547,1
8887,0
37740,0
6770,0
38184,0
36498,0
7304,1
19659,0
43321,0
37601,1
8805,0
42837,0
42044,0
39040,0
28641,0
18924,1
28889,0
12433,0
41692,1
7890,0
3984,1
34111,0
27883,0
34586,0
15571,0
41499,0
4411,0
40013,0
19179,0
16697,0
22547,0
47856,0
8538,0
27569,0
10563,0
29886,0
6598,0
35361,1
33567,1
29718,0
32070,0
42185,1
36465,0
1440,0
15182,0
35609,0
2919,0
20650,0
16416,1
10725,0
23041,0
43634,0
32015,0
46648,0
19448,1
41883,0
40458,0
17112,1
949,0
7564,0
41132,0
8763,0
13157,1
47879,0
12540,1
6163,0
19658,0
46274,0
11989,0
41230,0
6036,0
34396,0
8158,0
5743,0
33276,0
30505,0
48287,0
32036,0
17954,0
35250,0
1017,0
30815,0
44042,0
9509,0
8422,0
20019,0
19806,0
42791,0
38059,0
7008,0
32215,0
39922,1
29914,0
22698,0
11250,1
33194,0
18116,0
24162,0
28013,0
6270,0
46993,0
17198,1
34681,0
47935,1
32163,0
23194,0
48129,1
46297,1
26459,0
32487,1
41685,0
17950,1
6147,0
20790,0
44620,1
27537,0
16717,0
19199,0
29466,1
9947,0
18736,0
36217,0
42013,1
22382,1
22979,0
18763,0
28599,0
41791,0
3611,1
42652,0
10632,0
47952,1
21239,0
33053,0
35830,1
11850,1
32911,0
39811,0
16852,0
2138,0
8183,1
15348,0
7758,0
2706,0
20283,0
32056,1
31594,0
32910,0
33498,0
29099,1
30794,1
30004,0
36914,0
30342,0
174,0
23008,1
22283,1
34461,0
48744,0
43761,1
29067,0
22829,1
1125,1
14688,0
2865,0
31472,1
17426,1
31195,0
31740,0
44227,0
44485,1
18462,1
47998,0
29922,1
47206,0
25657,0
13289,0
6748,0
15375,0
32376,0
25549,1
25356,0
18634,0
16835,1
21324,0
23498,0
17665,0
11444,0
38018,0
45946,0
39407,1
10658,1
45237,0
13688,0
41872,0
35102,0
19699,1
41814,0
16898,0
39085,0
26166,0
30123,0
26703,0
37686,0
13200,0
39287,0
30544,1
20758,0
18687,1
19827,0
15213,1
46542,0
22833,0
5367,1
12146,0
4678,0
48303,0
20294,0
12814,0
31648,0
33446,0
40460,0
14551,0
4787,1
13139,1
15221,0
21961,0
42094,0
35189,0
13610,0
13885,0
43097,1
15143,0
10991,0
42749,1
37799,0
14322,0
3817,0
21260,0
13177,0
25489,0
6887,1
29487,1
21715,0
5766,1
12142,0
9309,0
19615,0
7997,0
21599,0
32802,0
38036,0
46630,0
7859,0
809,1
38792,0
46442,0
45856,0
23784,1
27328,0
33035,0
28365,0
13276,1
33327,0
2399,0
39219,0
3177,0
48521,0
31026,0
8846,0
28393,0
12916,0
21148,0
34635,0
4451,0
4210,1
20024,0
33832,1
23460,0
23235,1
21969,1
17212,0
33205,1
26169,0
43404,0
6008,1
13754,0
44668,0
37408,0
47216,0
43447,1
42819,0
10525,0
35533,1
9716,1
2297,1
38881,0
36755,1
27086,0
3554,0
48242,0
18955,0
1864,0
17553,0
24464,0
12580,0
35696,0
1657,0
28493,1
23368,1
19837,0
10764,0
37680,0
10716,0
16312,0
12542,0
3306,1
10516,0
7930,0
1766,0
45474,0
43583,0
29891,1
45042,0
8598,0
335,0
3829,0
7400,0
37509,0
26843,0
6302,0
47331,1
31060,1
46660,0
27114,0
44,0
30255,0
23404,1
5785,0
22105,0
31292,0
9907,0
42605,0
13187,0
1549,0
25815,0
46330,0
2954,0
28710,1
19657,0
11583,1
9073,0
35993,0
29688,0
11459,0
38387,0
31319,0
44781,0
41992,0
11068,0
25162,0
6940,0
4763,0
12773,0
41464,0
28538,0
30064,0
14204,1
5476,0
4884,1
1956,0
21020,0
4348,0
30396,0
15316,0
27322,0
18144,0
15697,0
8572,1
10682,0
45054,0
40090,0
39935,0
43942,0
16705,0
32967,0
20542,0
31716,1
9490,0
13396,0
5823,0
47373,0
24744,1
8965,1
22068,0
11636,0
31212,0
10607,0
45599,0
31667,0
1880,0
19920,1
32264,0
27573,1
23666,1
45688,1
650,0
32448,1
24556,0
35826,0
34319,0
11081,0
28048,0
41523,0
41887,1
33176,0
13204,1
45413,0
4661,0
40233,1
26698,0
4400,0
17033,0
28532,1
17006,1
25338,0
21072,0
22244,0
16355,0
16029,0
43151,0
20844,0
38762,0
272,1
21032,0
47100,0
14945,0
22848,0
38320,0
31915,0
9521,1
5644,0
9849,0
47830,0
1365,0
38533,1
31763,0
37623,0
34070,1
46255,0
17338,0
44163,0
21177,0
8360,0
6001,1
390,1
4607,0
22006,0
28623,0
21348,0
12107,0
46072,0
10829,0
40962,0
5962,0
28693,1
48714,0
48623,0
44095,0
18938,0
12676,1
27378,0
20510,0
7073,1
3478,0
29574,0
41312,0
34804,0
16968,0
43499,1
24903,0
30767,0
41703,1
28496,1
17396,1
32082,0
29013,1
27146,0
47422,0
25821,0
37979,0
17071,1
43361,0
42248,1
10652,0
37317,0
26129,0
2287,0
6472,0
16883,0
36932,1
24920,0
14233,0
8662,0
47977,1
28130,0
29309,0
16421,0
39915,0
33628,0
36641,0
46526,0
14804,0
47173,0
24379,0
22977,0
24604,0
22872,0
5941,0
32857,1
3532,1
10334,1
7749,1
7067,0
12764,1
30096,0
15273,0
31130,0
1746,1
10216,0
46971,1
41681,0
18975,0
13663,1
38548,0
41614,0
10187,1
38720,1
18531,0
13588,0
42374,1
18476,0
34911,0
17536,0
2541,0
42660,0
46893,0
38493,0
47191,1
17511,1
12632,1
25579,0
36908,0
29749,0
45712,1
781,1
3537,0
44853,0
8897,0
12968,1
47802,0
10322,0
39086,0
42848,1
16981,0
28810,0
43569,0
22533,0
31513,1
6510,0
43888,0
26805,1
35387,0
46300,0
16747,0
15532,0
23972,0
12742,0
36177,1
32106,0
37946,0
2852,0
44319,0
14905,0
31607,0
12331,1
2190,0
11205,1
10765,0
5051,1
46668,0
27464,1
9584,0
32803,0
9016,0
3969,0
28172,0
4072,1
12106,0
32446,1
26414,0
2703,0
2858,0
36808,1
47043,0
17308,1
25874,0
40812,0
18691,0
13769,0
44693,0
34745,0
17224,0
3283,1
12958,0
1066,0
30007,0
39146,0
45304,0
42194,1
15161,0
16999,0
33430,0
44123,0
8104,0
38457,0
5077,0
12409,0
23679,0
27879,0
22788,0
20116,0
17905,0
2023,0
37665,0
38891,0
30691,1
40386,1
45806,1
40368,0
38351,0
44195,0
28624,0
28388,0
42948,0
14708,1
41689,0
7552,1
47041,0
7248,0
27549,0
697,0
11108,0
12315,0
14195,0
27106,0
30682,1
31672,0
12175,0
4882,0
1898,0
38109,1
34186,0
26650,0
29780,1
26500,1
6127,1
12018,0
30913,0
8348,1
45766,0
6586,0
46729,0
6292,0
27230,0
15420,0
43484,0
48161,0
24833,0
36991,0
37968,0
4503,0
47672,1
12172,1
48556,0
41620,0
35270,0
14679,0
1698,0
43322,1
42701,0
47007,0
15473,0
16107,1
4253,0
45239,0
44419,0
47967,0
39691,0
352,0
5863,0
17517,0
14147,0
47789,0
34418,0
5774,0
15954,0
30900,0
26257,0
14180,0
43331,0
1865,0
11805,0
47883,0
32157,0
22532,0
7182,0
40550,0
38145,0
41736,0
12144,0
37660,0
46961,0
44827,0
19917,0
34858,0
8310,0
32188,1
25823,0
10093,0
40528,1
37100,1
5291,0
41934,0
39403,0
32235,1
32622,0
8420,1
21006,0
22782,0
29625,0
9729,0
360,0
42381,1
11244,0
37018,0
3626,0
41828,0
41871,0
41003,1
8350,0
38746,0
35540,0
33226,1
26515,0
34676,0
17293,1
17736,0
44242,0
44901,0
17641,0
19555,1
24725,0
20737,0
5811,0
14930,1
35576,0
17983,0
35272,0
23564,0
26864,1
9292,0
14696,0
43294,0
48696,1
46594,0
40367,0
45052,0
30954,0
30543,0
23210,0
44465,0
2436,0
8529,0
31116,1
34031,0
32064,1
6685,1
25892,0
16212,0
43280,0
12847,0
30306,0
14166,0
22434,0
28030,0
32218,0
42862,1
28584,1
24183,1
16614,0
41650,1
8463,1
17695,0
26541,0
2365,0
13746,0
26272,0
44331,1
8866,0
14692,1
17145,0
17073,0
4010,0
37694,0
3743,0
20439,0
46897,0
33372,0
20082,0
14656,0
39113,0
10770,0
4819,0
46719,1
21449,0
21342,0
40089,0
38904,0
19603,0
17804,0
40908,0
17398,0
14837,0
21077,0
43167,1
39286,1
11731,1
10972,0
6610,0
38058,0
39479,0
24495,0
23906,0
28865,1
38536,0
45366,0
25125,0
19605,0
9429,0
46043,0
38992,0
16135,0
44735,1
6717,0
11923,0
19365,0
21047,0
39265,1
7920,0
11701,0
2790,0
35095,1
23661,1
27172,1
46418,0
8361,0
19021,1
31380,0
16963,1
47247,0
38461,0
25568,0
495,0
36481,1
10407,0
17596,0
5131,0
44306,0
27454,0
7119,0
47500,0
35423,0
33444,1
10318,0
44239,0
34397,0
32327,1
2248,0
23995,1
26176,0
5527,0
31320,0
22327,0
46267,0
26219,0
43805,0
13820,1
5612,1
38396,0
33318,0
18833,0
16000,1
42755,0
16062,0
7660,0
38924,1
29515,0
31564,0
20257,0
40337,0
38466,0
31739,0
37463,0
45023,0
25933,1
41732,0
34257,0
46860,0
43678,0
48007,0
5927,0
10343,0
26007,0
20659,1
10385,0
40160,1
26596,0
35982,1
42574,0
23324,1
20713,0
6644,0
30093,0
9169,0
45410,0
22623,0
19484,0
30799,1
47032,0
6827,0
37485,0
47366,0
48778,0
18879,1
36693,0
15775,1
33629,0
36739,0
2553,0
37323,0
18245,0
19029,0
21755,0
10847,0
1963,0
34945,0
3037,0
39672,1
41453,1
24818,0
2156,0
41829,1
24979,1
24571,1
17551,0
8713,0
45936,1
7348,0
17769,0
9023,0
10220,0
24072,0
48720,0
26456,1
12351,0
48219,1
9952,0
33642,0
2798,1
38977,1
36984,0
41405,0
2383,0
14292,0
29285,0
13037,1
16686,1
34537,0
26605,0
16771,0
13534,0
9677,0
22486,1
41372,0
22731,0
14850,1
19510,0
42651,1
30256,1
43376,0
18071,0
17305,0
23249,0
26985,0
5818,1
28128,1
35691,1
24618,0
45800,0
32814,0
30760,0
43436,0
40215,1
25935,0
25405,0
5949,1
32193,0
24084,0
5561,0
10862,1
25899,0
32387,0
47471,0
8285,0
16642,1
23294,0
14187,0
3094,0
20501,0
48461,0
17141,0
43874,1
7732,0
36132,0
43038,0
16523,0
32995,0
41385,1
36800,0
18216,0
14612,0
15514,0
33507,1
6465,1
35908,1
23815,0
3381,1
5475,0
38164,1
28394,1
38498,0
9472,0
1445,0
25566,0
24147,0
23963,0
48578,1
46065,1
28076,0
41148,0
38837,0
47951,1
47125,0
35733,0
30393,0
23824,1
25065,0
21229,0
27905,0
13847,0
36762,0
31069,0
25100,0
2223,0
27652,0
14553,0
8708,0
3635,0
39173,0
47187,0
20262,0
26389,0
1009,0
4189,0
32611,0
10264,1
35150,0
12853,1
30404,0
36746,1
17072,0
46130,0
6620,0
44080,0
39197,0
17718,1
21287,0
39488,0
3517,0
13053,0
21309,0
28668,0
26464,0
40184,0
41205,0
44091,0
9967,0
39239,0
189,0
804,0
33901,1
27232,1
31876,1
42060,0
22091,0
34543,1
33258,0
29093,0
8905,0
20132,0
46722,0
40601,1
28834,0
194,0
826,0
34035,0
12862,1
43350,0
44143,1
27043,0
36877,0
21803,0
6595,0
10984,0
25470,0
115,0
40255,0
1380,1
3863,0
33993,0
14282,0
24548,1
47290,0
31311,0
16895,0
19629,0
1050,1
1842,0
19496,0
22513,0
8381,0
21266,0
26045,1
43786,0
37765,0
6925,0
18449,0
9642,0
45545,1
8137,0
34765,0
35424,1
8934,0
36195,0
32245,0
44963,0
36037,0
44374,0
36451,1
8525,0
29264,0
10245,0
38823,0
46661,0
6560,0
12735,0
6870,0
29794,0
26421,1
42995,0
22408,0
14143,1
15084,0
47712,1
27628,0
26737,0
35501,0
23466,0
20805,0
41354,0
45301,0
23787,0
1338,0
17986,0
21706,1
40979,0
45701,0
45977,1
7819,0
6641,0
1433,0
44942,0
10110,0
33371,0
20458,1
13319,0
43255,1
44677,0
26923,0
11197,0
28892,0
7792,0
10654,1
4925,0
32447,0
4415,0
38526,0
11943,0
23050,1
8377,0
26863,1
22228,0
18026,0
29553,1
4564,0
42425,0
31976,0
34356,0
14120,0
43593,0
44121,1
20342,0
10483,0
11887,0
21055,0
9175,0
6309,0
33935,1
8730,0
44861,0
15347,0
12452,0
14296,0
24176,0
40932,1
15745,0
18669,0
13137,0
16306,1
44982,0
3942,1
41540,1
23229,1
42788,0
13696,0
24457,0
45794,0
44318,0
39806,0
20204,0
41815,0
26481,0
30101,0
33360,1
27690,1
44300,0
22439,0
40265,0
44992,0
15138,1
8583,1
46018,0
40330,1
8860,0
37075,0
25456,0
3103,0
48595,0
19668,1
4700,0
44429,0
16407,0
43119,0
23327,0
32383,1
44733,1
27299,0
19686,0
46196,0
2944,1
22551,0
10199,0
43998,0
19093,0
12517,0
36531,0
15374,0
6757,1
39009,0
4303,0
27654,1
25330,0
963,0
7813,0
23451,0
9957,0
28257,1
48048,0
5537,0
4790,0
23441,0
14320,1
4035,0
22962,0
33820,1
9331,1
39051,0
35107,1
9661,1
20988,0
9438,0
4747,1
43025,0
18714,1
14716,0
8775,0
14979,0
33039,1
15046,1
32690,1
33117,0
17138,1
8524,0
16067,0
40107,0
34579,0
16930,1
36858,0
32219,0
8961,1
24947,1
36278,0
2392,0
21411,0
24043,0
1044,0
38719,0
10204,0
46671,0
43957,0
38597,0
37003,0
3395,0
35593,0
43164,0
16255,1
36936,0
43528,1
39143,0
4493,0
43219,1
3499,0
27691,1
22203,0
1485,0
43273,0
37655,1
29878,0
38022,0
23020,0
8808,0
296,1
46764,0
4746,0
45677,0
18619,0
40261,0
7232,0
47649,1
8270,0
3219,0
13326,0
26750,0
10820,0
35592,0
44184,0
1262,0
42700,1
34061,0
32782,0
6289,0
38475,1
48652,1
5271,1
17267,0
4061,1
3805,1
39904,0
27664,0
17078,0
33774,1
26006,0
33197,0
39425,0
24334,0
22701,1
21134,0
3507,0
13888,0
47804,1
46728,0
2434,0
6386,0
17585,0
17745,0
30577,0
20236,0
24107,1
36813,0
18376,1
17336,0
30751,1
5239,1
17766,0
8456,0
10850,0
44736,0
29342,0
32767,0
2409,1
142,1
16288,1
44214,0
12736,1
23857,0
33250,0
26133,1
29754,0
28975,0
25469,0
37505,1
24357,0
24432,1
22964,0
4760,0
10995,0
11537,0
22440,0
46536,0
32048,1
14634,0
15195,0
35369,1
213,0
21826,0
5728,1
43375,0
6883,1
5724,0
17928,0
25715,0
28921,0
881,0
26632,0
19741,1
11516,0
32625,0
47838,0
18023,0
18673,0
34361,1
4569,0
32010,0
42612,0
10708,1
47073,1
45475,0
1709,1
16053,0
47894,1
9586,0
27141,1
18309,0
4612,0
4610,1
2338,0
36971,1
9362,0
40638,0
33260,1
714,1
43506,0
15977,0
23450,0
4898,0
759,0
36784,0
19276,0
